571;Man opens fire near UW Book Store. suspect arrested: SEATTLE — Seattle police arrested a suspect Monday afternoon... http://t.co/ebCdXhaB;shooting
572;Man opens fire near UW Book Store. suspect arrested: SEATTLE — Seattle police arrested a suspect Monday... http://t.co/37fcNsPH #seattle;shooting
573;Man critically stabbed at Spokane apartment: Two men were injured, one critically, in a Monday night stabbing in... http://t.co/LXsBKHm0;shooting
574;Tech| Police want carriers to collect your texts: Here we go again. CNET reported on Monday that a group of law ... http://t.co/IzwzFr8w;NO
575;UK police arrest 6th person in sex abuse probe: LONDON (AP) — British police on Monday arrested another... http://t.co/5IidKEup #seattle;NO
576;REPORTED FIRE IN SINGLE FAMILY RES 100 NW 80TH ST 100 NW 80TH ST http://t.co/3a4phE1b;fire
577;Kindle Fire Sale on Fire! Amazon is offering $50 Discount on Kindle Fire HD 8.9, take your pick Wi-Fi or 4G LTE!  http://t.co/0LJ6vugz;NO
578;PostLifestyle| Bike, large truck deaths soar, bucking trend: Bike, large truck deaths soar, bucking trend Ass... http://t.co/POSSD403;NO
579;Ok babes I need yalls help block and report Ana_rose_s she's nothing but drama;NO
580;America, this is your news reporting: What are kittens doing in jail? Our report tonight at 7. #justheard #notmakingitup;NO
581;Parking incentives should be: 1. Bikes 2. Mopeds 3. Motorcycles 4. Electrics 5. 60+ mpg cars 6. 40+ mpg cars trucks 7. rest back of lot #fb;NO
582;Bestsellers buy it : #3: Kindle Fire 7, LCD Display, Wi-Fi, 8 GB - Includes Special Offers: Kindle Fire 7, LCD... http://t.co/x1nf6RDt;NO
583;ZJ Redman & Matsui in da mix at the last LoFi Jam Jam tonight!  ( LoFi - 429 Eastlake Ave Seattle wa )12-17-12 we move to The Baltic Room.;NO
584;CLEARED - firetrucks have left scene of reported carfire - NB 5 under convention center. That was quick;fire
585;FTC Says Mobile Apps for Kids ‘Aren’t Making The Grade’ - A biting new report from the U.S. Federal Trade Commission... http://t.co/zzAiwOwB;NO
586;Next bitch that talks about me, and uses my car accident against me, is gonna get curb stomped.;NO
587;Police Down Under rescue Apple map users: Australian police warn against using Apple Maps, Instagram pulls photo... http://t.co/Fyw8I4Wp;NO
588;Spokane Police extend search for murder suspect: SPOKANE -- Spokane Police are asking law enforcement a... http://t.co/ohicaRZ2 #seattle;NO
589;Green Car Journal wants to Kickstart 20th anniversary edition [w/video] - Autoblog (blog): Green Car Journal wan... http://t.co/VoqhDuYd;NO
590;In attempt to keep sailing rush going, ‘Admiral’ jumps car onto beach: A Chimacum man told police he pu... http://t.co/1a85UAQ0 #seattle;NO
591;officially gonna start saving for a new car.. this truck aint cuttin it;NO
592;Tacoma Fire De3partment replaces 3 fire engines with pickup trucks http://t.co/8tXLBxL0;NO
593;You know, that last tweet should read like this: Tacoma Fire Department replaces 3 fire engines with pickup trucks http://t.co/8tXLBxL0;NO
594;just a lab report and exam stand in my way of a much deserved three and a half week break;NO
595;Tacoma Fire Department replaces 3 fire engines with pickup trucks: TACOMA — Cutbacks within the Tacoma Fire... http://t.co/jPe2kuKG;NO
596;10 pounds of pot in Ore. traffic stop. 2 cited: KLAMATH FALLS, Ore. (AP) — Oregon State Police say two ... http://t.co/Yq2iS8g9 #seattle;NO
597;10 pounds of pot in Ore. traffic stop. 2 cited: Oregon State Police say two Richland, Wash., residents were cited... http://t.co/a4UN2mCi;NO
598;Government plans to cut whiplash injury claims - The Guardian http://t.co/mLg0WeJF;NO
599;Government plans to cut whiplash injury claims - The Guardian http://t.co/LQfiCG4b;NO
600;Auto Fire Alarm | 3642 33rd Av S | Units: E13 L3;fire
601;PostBusiness| Police: Apple Maps has dangerous Australian error: Police: Apple Maps has dangerous Australian err... http://t.co/wpqcDPM6;NO
602;BBC News UK Plans target bogus whiplash cases: Ministers unveil plans to reduce the number of whiplash claims fo... http://t.co/vdMx3Xc7;NO
603;Accident reported in EVERETT - 41st on-ramp to NB 5, left lane. Still backed up from north of SR 526 to Marine View Dr. Great;crash
604;stall reported, eb sr 16 to sb I-5, blocking right lane;crash
605;#5: Kindle Fire HD 8.9, Dolby Audio, Dual-Band Wi-Fi, 16 GB: Kindle Fire HD 8.9, Dolby Audio, Du... http://t.co/MNutoSlU #deals #sales;NO
606;When you feel like roads in life are blocked from u, what u do. One thing that comes to my mind is. #pray #patience;NO
607;The awkward moment when firemen burst into your building and find no fires... just bright eyes and appreciation. Hope they find the fire.;NO
608;Global and China CMOS Camera Module Industry Report, 2009-2010 – new market research report published http://t.co/YPZy0p21;NO
609;Whoever slanders to you about others, will slander about you.  And whoever reports to you, will soon report about you. Imam Ash-Shaafi’ee;NO
610;Deck the cars with bows - OCRegister: Deck the cars with bowsOCRegisterOn a cool December day, the sedans gleam ... http://t.co/IRn6xdTu;NO
611;BBC News UK Racist incidents increase by 10%: The number of racist incidents recorded by the police in Scotland ... http://t.co/gqPa45dB;NO
612;Cleanup begins as presumed tornado damages 40 Volusia homes: Most of the home damaged were inside an Terra Mar V... http://t.co/BFh37SWy;NO
613;Auto Fire Alarm | 510 24th Av S | Units: E6 L3;fire
614;Automatic Fire Alarm Resd | 3720 32nd Av W | Units: E41;fire
615;The backup due to the emergency construction on 5th Ave continues to be light as traffic remains heavy on the freeways into downtown.;NO
616;Bitterness is like #cancer. It eats upon the host. But anger is like fire. It burns it all clean.- Maya Angelou http://t.co/eFHh74ix;NO
617;Hmm. Haven't had a flashback scene for a few chapters or so. Maybe I need to throw one in to break this up a little. #amwriting #amediting;NO
618;For convenience, I have Quaker 45% less sugar oatmeal packets at work when I'm short on time. Um, my 1st bite was THE most sugary bite ever.;NO
619;For years Kentucky coal companies cut & pasted numbers from one pollution report to the next.  Fake Water Reports http://t.co/upvcel6i;NO
620;Follow up on the car driving dogs.... check out the video of them driving on the road...http://t.co/mdXllTgd;NO
621;Follow up on the car driving dogs.... check out the video of them driving on the road...http://t.co/mdXllTgd http://t.co/sEtvvwcT;NO
622;Richland police employee takes zap for United Way: Contributions to the United Way campaign from the Richland Police... http://t.co/n9GBGfb5;NO
623;#FunFact Torture doesn't work. Interrogation by police does. Put that in your TV & film torture fantasies pipe and smoke it. #fb;NO
624;Auto Fire Alarm | 6922 38th Av S | Units: E28 L12;fire
625;He just got in a car accident. He's stressed. Lol http://t.co/V8Pjx6sk;NO
626;Doctors' Group Reports Missing Laptop: Albuquerque television station KOB-TV reports (http://t.co/2hYrqfdp) that... http://t.co/MIkGgAsM;NO
627;Humphrey: BREAKING: Mother Duck and Ducklings Crossing a Busy Highway http://t.co/TnDvDGmO;NO
628;Space Wars: Break the Bricks: Break the Bricks: Space Wars sets a new standard for the genre as it is the most... http://t.co/aS1jpIq8;NO
629;Gas line break creates massive fireball in W. Va., no reported injuries http://t.co/d5XeMrhq;fire
630;Had a nice convo going with someone on Twitter and can't reply because they've blocked me. Thinking it was an accident but am stuck. *pouts*;NO
631;Check out this 2006 Freightliner C120 Highway Truck http://t.co/OMjnPWSr click for details;NO
632;Fire alarm goes off in library. No one moves. #finals;fire
633;Auto Fire Alarm | 11030 5th Av Ne | Units: E31 L5;fire
634;TV News story on Kickstart helping with critical steps in road to recovery for those with stroke and spinal cord injury http://t.co/wbBsAyWl;NO
635;NY police release shooting image: Police release an image of an assailant pulling a weapon moments before shooti... http://t.co/6dYe6Axf;NO
636;BBC News UK NY police release shooting image: Police release an image of an assailant pulling a weapon moments b... http://t.co/E5im28rP;NO
637;NYPD: Getaway car found in slaying of Calif. man: New York police say they've found the getaway car linked to th... http://t.co/qZNgzuPW;NO
638;The Lower Spokane Street Bridge has closed to vehicle traffic;NO
639;Americas Car Museum in Tacoma Washington http://t.co/nprcXMEi #lemay #car #show #vintage #hisory #muscle #cars;NO
640;The Lower Spokane Street Bridge has closed to vehicle traffic.;NO
641;Auto Fire Alarm | 306 6th Av S | Units: E5 L3;fire
642;Slumping Ravens fire offensive coordinator Cameron: Cam Cameron has been fired as offensive coordinator of the B... http://t.co/Gkqfnz4r;NO
643;sb I-5 express before Mercer, stall reported blocking left lane;crash
644;uh oh, something going on nb I-5 before 128th, traffic really jamming up;crash
645;Motor Vehicle Accident | 1st Av Ne / Ne 103rd St | Units: L5;crash
646;Looks like an incident NB I5 at 128th, blocking right lane.  Debris reported in all lanes.;crash
647;oh man, the dump truck trailer has overturned, nb I-5 before 128th, no wonder dirt & rocks are all over road;crash
648;Oh wow!  Got some more details.. overturned dump truck NB I5 before 128th, blocking right lane, dirt & rocks all over the road.;crash
649;A rolled-over double dump truck is blocking two lanes of NB I-5 at 128th St SW in South Everett. Watch live: http://t.co/oYJQvo1Q;crash
650;Campus shootings reported in Baltimore and Wyoming, yo that shit has to stop.;shooting
651;ONC Reports that Almost 50% of US Docs are E-Prescribing: According to a new report from the department of Healt... http://t.co/cT2ydkm5;NO
652;insure domestic Tranquility—pay taxes for police, fire, life safety, civil rights, national guard, disaster relief, forecasting;NO
653;With Two Billion Vehicles We Need More Automotive Podcasts Like This http://t.co/ShFjgTWk Talking electrics and LA auto show;NO
654;Weird. I think I just saw a truck pull up behind my parked car and take a picture. Flash went off and everything.;NO
655;Check out the BMW BASF M1 Pro Car hood we just got with the car. What a great design.Like/Share http://t.co/7hfUzZyz;NO
656;I'm gonna go outside. I'm gonna secretly smoke. I'm gonna come back reeking of smoke. I'm gonna be humiliated when people point it out.;NO
657;West Seattle Bridge EB at 4th, accident blocking BOTH lanes!;crash
658;Collision at NE 103rd St & 1st Ave NE southbound right lane blocked;crash
659;Fatal Crown Hill Fire still under investigation. Damage estimate at $150k. http://t.co/YL2Tq6rC;fire
660;Kindle Fire Manual: The Original Kindle Fire User Guide (Kindle Edition) newly tagged kindle fire:            ... http://t.co/YzagGLRK;NO
661;Finally got my SPD incident report that tells me nothing, surprise surprise!;NO
662;Video - NFL: FOX Sports reports some big injuries headed into Week 15.  http://t.co/zE2JpiE7;NO
663;Autopsy will help determine cause of last night's fatal Crown Hill fire: Fire investigators are waiting for the... http://t.co/DBAPqbqv;NO
664;The apartments in front of my house  caught on fire last night?! Daaamn;fire
665;3 arrested in last night's fatal shooting in Auburn http://t.co/6c76pjH4;shooting
666;3 arrested in last night's fatal shooting in Auburn: Three people have been arrested in connection with last night’s... http://t.co/wSk80V04;shooting
667;Yesterday I was driving a tiny car through FC3's jungle and got stuck on a rock. I jumped out of the car and was eaten by a TIGER.;NO
668;Reader reports that a lot of car windows were shot out near 24th/Lane yesterday: http://t.co/7FxObVeE;NO
669;Australian police warns: Google Maps are putting people’s lives at risk: Police in Colac, west of Melbourne, say... http://t.co/NzwkMDwm;NO
670;I just inquired of a nice used car in Florida & was told IN ALL CAPS that they don't ship cars;NO
671;American cars acting up all the time! Yeah I have one so I know! Asian cars don't acting up that often!;NO
672;really neat + simple photos showing you before/after NJ Sandy damage - swipe your mouse to uncover damage. http://t.co/O9vBxzaV;NO
673;California Attracts Cars of the Future - Voice of America: California Attracts Cars of the FutureVoice of Americ... http://t.co/Rv5byp2I;NO
674;Police arrest Bellingham carjacking suspect: BELLINGHAM, Wash. (AP) — Police have arrested a 28-year-ol... http://t.co/zCzLSVPC #seattle;NO
675;Police arrest Bellingham carjacking suspect: Police have arrested a 28-year-old man suspected of several crimes in... http://t.co/IHq03rm7;NO
676;Police arrest Bellingham carjacking suspect: Police have arrested a 28-year-old man suspected of severa... http://t.co/podIX7Zy #seattle;NO
677;Everybody see that lifestyle and think that's the life to live, the shits more than the money,the cars,the hoes nobody sees behind da scenes;NO
678;Automatic Fire Alarm Resd | 12322 16th Av Ne | Units: E39;fire
679;Auto Fire Alarm | 13737 15th Av Ne | Units: E24 L5;fire
680;I hate watching Final Destination... the Freeway Scene always Creeps me out.. aha Seriously tho...;NO
681;Unemployment has taught me that my dog has a fierce going with EVERY delivery truck that drives within 3 blocks;NO
682;Covercraft Custom Fit Sunbrella Series Vehicle Cover, Cadet Gray: Covercraft Custom Fit Sunbrella Series Vehicle... http://t.co/8o5QQLnn;NO
683;Sparklescent Mango 32 Ounce Quart Auto Air Color: SERIES 4500: Sparklescents & Sparkle Colors Auto Air Colors ar... http://t.co/wQ2IwoZJ;NO
684;Guess I should report that my car has in fact suffered a fractured brake pad which damaged the rotor. Nothing worse thank heaven.;NO
685;I just did an Irish Car Bomb. It went exactly how you'd think it'd go with me doing an Irish Car Bomb.;NO
686;12.12.12 #WOD DT Five rounds for time 45 # Deadlift, 12 reps 45 # Hang power clean, 9 reps 45 # Push jerk, 6 reps time 10mins #crossfit;NO
687;Dave Grohl burns more calories drumming during one song than most folks burn all day. #121212Concert;NO
688;Don't let one lil bump make the plane crash. Fight for it. Work through it. Go on.;NO
689;Corbett Report Radio 270 – Truth in the Academy? http://t.co/9da97byI The Corbett Report;NO
690;uhhh, why WOULDN'T we be jamming out to the New Kids On The Block Christmas album right now?;NO
691;ZAP Athletes Put Mark on Manchester Road Race: ZAP sent 5 athletes to the Manchester Road Race on Thanksgiving... http://t.co/arFFODot;NO
692;ZAP Athletes Put Mark on Manchester Road Race: ZAP sent 5 athletes to the Manchester Road Race on Thanksgiving... http://t.co/Ps1lz6Uf;NO
693;Booster car seat with back (Ballard): Giving away a car seat we've used as a nice, backed booster. From a non-sm... http://t.co/PaOcUOT9;NO
694;You ain't ever smoked no fire ??;NO
695;Fuel-efficient cars threaten state finances - http://t.co/LUYu29U6: Fuel-efficient cars threaten state financesWN... http://t.co/OzklFagk;NO
696;Obviously, main point of #SeattleTimes article about pedestrian accidents is that  - THE ROADS ARE FOR CARS SO STAY THE FUCK OFF. #shocking;NO
697;Covercraft Custom Fit Sunbrella Series Vehicle Cover, Jet Black: Covercraft Custom Fit Sunbrella Series Vehicle ... http://t.co/VwchBh7Z;NO
698;I've never taken the high road, but I tell other people to, so there's more room for me on the low road.-Tom Haverford;NO
699;PintoTires1: Amico Waistband Graphics Auto Motor Decal Car / Truck Window Sticker - Beautiful Waistba... http://t.co/brlr49BM;NO
700;AP Video: UPS has developed a special lab to make sure their packages can withstand all the bumps in the road. http://t.co/lNuNzyV0;NO
701;New Internet usage report: A summary of Ofcom International report comparing consumer use of t... http://t.co/qThuwxGN #digitalmarketing;NO
702;NFL injury report: Seahawks RB Marshawn Lynch battles through back injury http://t.co/UmryaGo8;NO
703;Auto Fire Alarm | 12505 Greenwood Av N | Units: B4 E24 E31 L5;fire
704;‘Post-Industrial Journalism’ Report Deserves an A and an F: A new report from Columbia Journalism Sc... http://t.co/hEy87DeC #hyperlocal;NO
705;Can't pull into the parking garage at work...there's a dude blocking the entry eating his breakfast in the car. Good choice!;NO
706;I'll take Portland traffic over Seattle traffic any day;NO
707;When you live on a one way/lane road and fat ass semis decide its okay to block the whole road and you can't go anywhere #fuckyou;NO
708;Gets in car to take final at school ... Car doesn't start #backtobed #notcomplaining;NO
709;$25 for Motorized Lego-Inspired Building Blocks RC Car Set in 4 Color Options ($69 Value) http://t.co/FcktNeeN;NO
710;BreakBox: BreakBox is a free arcade ball game. Break all bricks with the ball and win! Break all bricks with the... http://t.co/7ykP93Me;NO
711;Traffic: Drivers watch out for patchy fog, slick roads: Overnight storms have left area roadways moist across th... http://t.co/3u40kvbw;NO
712;Automatic Fire Alarm Resd | 128 33rd Av E | Units: E34;fire
713;Clermont police chief stands by officer in shooting case: CLERMONT — Newly-sworn in police Chief Charles Broadwa... http://t.co/z9xwu0lm;NO
714;Scouting report: Seattle University: Scouting report: Seattle University Game info: 7 p.m. Thursday at KeyArena... http://t.co/UaxSL1bq;NO
715;Justin Bieber murder plot foiled by US police: Two men held by police were allegedly planning to castrate two me... http://t.co/lQ5E3Ggk;NO
716;Thursday Injury Report: DNP - Rice, Trufant, Chancellor, Bryant, Thurmond. LP - Lynch, Martin. http://t.co/ALJ41LFc;NO
717;Seahawks CB Walter Thurmond held out of practice Thursday with a hamstring injury. Story & injury report: http://t.co/VQYY2gO0;NO
718;Edm/King - One hour wait for vehicles in Edmonds for due to heavy traffic.   http://t.co/OdQaJnt2;NO
719;Front Porch: Police DUI emphasis patrols: Local police plan emphasis patrols throughout the holiday sea... http://t.co/KjgKm2Fp #seattle;NO
720;CLEARED in Pierce Co -  accident SB 5 near Gravelly Lake Dr, right shoulder. Slow appr scene;NO
721;I think the amount of time I've been watch movies on my laptop is going to break it. Or college is breaking all my electronics.;NO
722;Traffic sucks. Traffic when you have to piss like a racehorse is deadly... Cause I'm about to kill someone. #IWillPissOnYourCarDouche;NO
723;Fire causes $75K in damage at Lynnwood auto shop: LYNNWOOD -- A fire that started in an oil-change pit ... http://t.co/SqhuHbiL #seattle;fire
724;I guess someone's apartment caught on fire in my building. Lol.;fire
725;Car Tech's guide to using your Android phone in the car: Looking for tips on safely using your Android phone wit... http://t.co/fQbqYloA;NO
726;Cried watching nightly news as they report on innocent little children who have been shot or hit with shrapnel. Breaks my heart. #SadWorld;NO
727;the only advice to can have to people learning to do smoke tricks, is make the smoke your bitch.;NO
728;Report Contends 'Project Blitzkrieg' Threat Credible: Earlier reports of a planned, sophisticated attack on 30 U... http://t.co/VOlgXzbw;NO
729;Report Contends 'Project Blitzkrieg' Threat Credible: Earlier reports of a planned, sophisticated attack on 30 U... http://t.co/7ksNHPeD;NO
730;Girl shot on school bus. student held: A 13-year-old girl was fatally shot Tuesday morning on a private school b... http://t.co/ZYlpAHUg;shooting
731;Man shot in legs in West Seattle: A 17-year-old male was shot in the legs tonight in West Seattle. The man was shot... http://t.co/7hTUlpTL;shooting
732;Here is Thursday's injury report:SEAHAWKSDid not participate: WR Sidney Rice (foot), DB Marcus ... http://t.co/mLgLr4mQ SEATTLE SPORTS;NO
733;Rice, Thurmond unable to practice Thursday: Here is Thursday's injury report:SEAHAWKSDid not participate: WR S... http://t.co/OEVqxaM5;NO
734;Rice, Thurmond unable to practice Thursday: Here is Thursday's injury report: http://t.co/AbvqHxpQ;NO
735;Greece, NY Police officer Charged with Giving Alcohol to Minor, is Fired http://t.co/3jjWRq5A CopBlockOrg;NO
736;Judging by the bump back out of break, the union is still on the picket line against the #pac12 network.;NO
737;H. Stewart goes down with a painful-looking injury. PA plays James Brown's I feel good during injury TO. Hmm...;NO
738;Smoked out: Secondhand pot smoke raises concerns http://t.co/Q6xTUhyS;NO
739;#nowplaying Robyn - Crash And Burn Girl;NO
740;Smoked out: Secondhand pot smoke raises concerns: SEATTLE — Even for those who aren’t marijuana smokers, it may... http://t.co/Xxb2ageU;NO
741;Smoked out: Secondhand pot smoke raises concerns: SEATTLE — Even for those who aren’t marijuana smokers... http://t.co/zplP0ZnW #seattle;NO
742;911 + 311: 3 fire department 911 dispatches new on December 14 at 1:39 a.m.: 3 Fire department 911 dispatch... http://t.co/bJYs20Mf;NO
743;Tribal police kill 5 aggressive dogs: A tribal spokeswoman says Lower Elwha Klallam police have fatally shot five... http://t.co/rxupGCsm;NO
744;Tribal police kill 5 aggressive dogs: A tribal spokeswoman says Lower Elwha Klallam police have fatally... http://t.co/kLdplxKl #seattle;NO
745;UK car market defies predictions of triple-dip recession as Europe slumps: New UK car sales up 11.3% compared wi... http://t.co/ecIMf4oA;NO
746;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/9859vctG #seattle;NO
747;Crime Watch roundup (and more): Car stolen, car found, package-theft redux, plus 2 suspicious-person sightings http://t.co/PZBBAQph;NO
748;Corbett Report Radio 271 – The Global Crossroads http://t.co/utcD9mt6 The Corbett Report;NO
749;Crime Watch roundup (and more): Car stolen, car found, package-theft redux, plus 2 suspicious-perso... http://t.co/EahNIK0Q WEST SEATTLE;NO
750;Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/SbUShLpf #seattle;NO
751;By the way analysts, this happened to me. My boss asked me to fire one of my analysts, told me if I didn't do it, I would be fired. Discuss.;NO
752;I'm taking another friday off, hoping for zero car accidents this time.;NO
753;Breaks my heart. School cafeteria worker fired for helping needy student http://t.co/xKLUUtyY;NO
754;I wonder if Traffic Engineers were elected,  maybe they would program traffic lights like their jobs depended on it?;NO
755;BREAKING:  Fire crews responding to a 3-alarm fire at the Greentree Apartments in Skyway.  Q13 has a news crew on the way.;fire
756;Something tells me that Adam crashed and burned after that press conference. Poor bb. #sleepybert &lt.3;NO
757;# of my friends saved by repsonsible gun owners = 0. # of my friends killed by legally obtained guns = 3 #guncontrol;NO
758;We will never ban guns in this country. This will always be a byproduct of that choice. We allow cars despite fatal accidents. It's the same;NO
759;#LetsPretend My name was wiz or big sean every1 would be bumping rollin down the highway http://t.co/AhxhC2CH;NO
760;WSP targeting vehicles driving unsafely around big trucks http://t.co/1uVuPjyU;NO
761;how do you provide reports to PPC clients? What form do you share information in? How efficient is it for you? #ppcchat #reporting;NO
762;Road #injury needs to be a priority alongside childhood diseases to help children & youth reach adulthood. #GBD2010;NO
763;Watching a string of sounds bites from kids at the scene. Innocence lost. So sad. #CTShooting;NO
764;Reports Developer - Crystal Reports  - Seattle, WA http://t.co/w5V05j3L;NO
765;Police: Calculator found in suspicious package at downtown bank: Seattle police discovered a calculator... http://t.co/2Bllc4i8 #seattle;NO
766;Luxury Cars HD: This app doest not need to internet . this app have HD luxury Cars collection. Luxury cars HD... http://t.co/kLH0K6SM;NO
767;Why It's Important for Electric Cars to Feel Familiar - Mashable: Why It's Important for Electric Cars to Feel F... http://t.co/PRRnKeEd;NO
768;Motor Vehicle Accident | N 130th St / Aurora Av N | Units: E24;NO
769;Reports confusing: one Lanza brother is suspected killer, one reported found dead, one questioned by police. #CTshooting;NO
770;Getting in a car wreck right before my final #goodomen;NO
771;Surgeon: Victims of this type of blast effect wound can continue to suffer damage 24-48 hours after being shot. #ClackamasShooting;NO
772;BREAKING: Gunman is 20-year-old Adam Lanza, NOT 24-year-old Ryan, who is his older brother and being questioned by police. #newtown;NO
773;Does your baby bump look good??! It will if you're the lucky winner of today's giveaway from Bump Maternity: http://t.co/cI4dKkeV;NO
774;#Seahawks RB Marshawn Lynch, regularly listed with a back injury, had FOOT added to the injury report today.  Was limited in practice.;NO
775;A weed house caught on fire in Renton this morning and the owners went to jail. Lol smh;fire
776;Firefighters save birds from house fire: Firefighters this morning saved a family's pet birds from a house fire ... http://t.co/GrvO12eq;fire
777;First the power goes out, then the building fire alarm goes off. Today does not seem like my day. #fb;fire
778;Small boat fire in Shilshole Marina: A small boat fire at Shilshole Marina this morning was quickly extinguished by... http://t.co/hGCO7OTy;fire
779;Shelton woman shot when she opens door: A Shelton woman was shot when she opened her door to two men early Wednesday. http://t.co/sjwhfcUk;shooting
780;Chicagoland: 2 Shot At Funeral For Shooting Victim: Today, two Chicago men were shot outside a funeral home on t... http://t.co/X48fEVLN;shooting
781;Police say a 17YO was shot in each leg in West Seattle tonight. His injuries are not life threatening. Shooter still on the loose.;shooting
782;Terrible news from Kansas City this morning. KC police: Chiefs player involved in shootings http://t.co/uE2ETvMi;shooting
783;Reports: Kansas City Chiefs Player Shoots, Kills Self: The shooting occurred early this morning at the team's tr... http://t.co/aDxmEmnp;shooting
784;Shots fired on the Ave today from a black Audi. Hopefully I don't become a suspect...;shooting
785;Walked by where the shooting took place in the U-District today less than an hour before it occurred.Thankful no one was hurt. Pray 4 the UD;shooting
786;UPDATE: Suspect arrested in shooting near UW: Seattle police say someone opened fire this afternoon in the 4300... http://t.co/KqEAfjuC;shooting
787;No injuries in shooting near University of Washington today. Here is a picture from scene of suspect's arrest: http://t.co/AiEbxVCm;shooting
788;Earlier in the week, I missed the UW shooting by a few seconds. Today, I missed someone with a gun at my work building. What the?;shooting
789;worst road rage this morning..why? woman w/ infant baby in car seat swerving cause she was on her phone, then girl w/ plate that said pooh;NO
790;How does a multi-tasker with car sickness get things done while riding along in a car for 6 hours today? Hmmm.;NO
791;Specials Wednesday! Part 2 of the 2 ton band's exclusive behind the scenes footage from the 2011 tour. Enjoy... http://t.co/zgDdbm5C;NO
792;Car accident update: The insurance company considers our car a total loss, so this morning I gave them my keys,... http://t.co/uL0r6TZD;NO
793;I leased a car today! Goodbye to the Volvo- only car Ive ever driven, hello brand new car with a warranty! #cartroubles;NO
794;Every local TV outlet and 6 police cars being parked outside my apartment probably means something incredibly wonderful happened here today.;NO
795;Not loving today's injury report. #Seahawks;NO
796;Sorry for not streaming lately, busy with a lot of work Planned to stream today but pc crashed. streaming this weekend and all winter break;NO
797;Why It’s Important for Electric Cars to Feel Familiar - If you think about it, the electric car is an incredible act... http://t.co/FHjiICLu;NO
798;May you burn in lake of fire you scum. Rot in hell for such a horrific massacre. Conn Families Seattle is behind you and sends prayers.;NO
799;HPV Infections May Return In Older Women: HPV (human papillomavirus) infection in women during or after menopaus... http://t.co/aYCM5rS7;NO
800;Sound bite driven politics is damaging USA long term interest.  Ambassador Rice could have helped gain lost ground in Africa from China.;NO
801;Driving my moms infinity makes me realize I could never own a sports car. Or a luxury car. #buthowdoyouNOTspeed?;NO
802;The Lower Spokane St bridge has been closed to vehicle traffic.;NO
803;#Seahawks injury report: DNP - Trufant (hammy), Rice (foot), Chancellor (groin), Bryant (foot), Thurmond (hammy). Limited - Lynch, Martin;NO
804;The Lower Spokane St bridge has been re-opened to vehicle traffic.;NO
805;From UW to downtown like this in a Police Charger wearing a HazMat Suit in traffic scaring people!!! http://t.co/f9DW4Veh;NO
806;Tacoma Police investigating mysterious shooting death David Watson left home early Sunday in search of his runaway dog. Watson, 45, found;shooting
807;SPD has released a redacted portion of the Katt Williams police report for the incident in Seattle on Sunday: http://t.co/pNu0owzx;NO
808;Report: Jeff Parke traded to Philadelphia: We first heard a report Sunday that Philadelphia was interested in... http://t.co/aGbs1Qn5;NO
809;No doubtfuls or questionables listed on injury report, so besides the 2 CBs ruled out, looking fairly decent for Sunday.;NO
810;Thurmond ruled out of game Sunday vs. Bills ... - The Seattle Times: Here is the final injury report going into ... http://t.co/KMM7Bm7k;NO
811;Seattle police increase patrols after Conn. school shooting: The Seattle Police Department is taking th... http://t.co/ishF5UQP #seattle;NO
812;The Lower Spokane St bridge will soon close to vehicle traffic.;NO
813;The captured shots of parents at the scene finding out their children didn't make it breaks my heart and makes me cry. #PrayForNewton;NO
814;Lower Spokane St bridge to be closed to vehicle traffic in about 5 minutes.;NO
815;I wish I was in a car going 90 instead of this bus that has to keep pulling over for cars to pass #longtriphome;NO
816;The Lower Spokane St bridge will be closing shortly to vehicle traffic.;NO
817;300 plays in 3 hours.  burn, baby, burn m/ http://t.co/6zMvl0bl http://t.co/awVJoSZj;NO
818;PostBusiness| Ocean Beauty recalls 2 types of smoked salmon: Ocean Beauty recalls 2 types of smoked salmon SEA... http://t.co/mc6MHzAI;NO
819;dude that guy who crashed the Pontiac is my hero I want to get chased by police ??????;crash
820;Labor Rights Group Urges Brands to Join Fire Safety Program After Deadly Fire at Factory Supplying US & European Brands http://t.co/UOQWO4AW;NO
821;My car dealership coming thru, way to go! Animals evacuated after fire find refuge at Mini Cooper dealership http://t.co/8nveGoE6;NO
822;Longview police need public’s help in copper thefts: LONGVIEW – Police in Longview need the public’s help to stop a... http://t.co/JygTGdEg;NO
823;Ten Cars That Are So Bad They're Cool - Jalopnik: Ten Cars That Are So Bad They're CoolJalopnikCars don't operat... http://t.co/70ojnvGd;NO
824;Another ARB outfitted truck for us to drool over. From our dealer Auto Fashion in Georgetown, Guyana. http://t.co/SX6zB1cC;NO
825;Donations needed for Chelan family burned out of home: CHELAN — A family of three who was burned out of... http://t.co/daGz9sGV #seattle;NO
826;The Spokane St bridge has re-opened to vehicle traffic.;NO
827;Our blog generates 55% more traffic for our clients listings.  More traffic = quicker sale and for higher $$$ – It pays to go with the...;NO
828;Now on scene of this apartment fire. Woman says she smelled smoke and started knocking on doors. Details coming. http://t.co/IkmixJs0;fire
829;nb I-5 before 128th, sounds like a dump truck loosing debris, and now blocking right lane, but stuff in all lanes;crash
